SAMPLE NAME,Nnet,Cnet ,ROIAREA,ROIDIAM
F2-4,0.000566816,0.015437558,0.9338379,1.090412
F2-4,0.000580321,0.022318313,0.7278442,0.962663
F2-4,0.001590968,0.028096459,0.6729126,0.9256235
F2-4,0.000228682,0.022938486,0.617981,0.8870388
F2-4,0.001458144,0.011141144,0.4806519,0.7822946
F2-4,0.000617863,0.024229327,1.043701,1.152771
F2-4,0.00050021,0.032090077,0.6591797,0.9161297
F2-4,0.000495881,0.021485707,0.8651733,1.049558
F2-4,0.000214254,0.001336916,0.4669189,0.7710381
F2-4,0.001361634,0.019209675,0.604248,0.8771274
F2-4,0.000987992,0.025249679,0.453186,0.7596146
F2-4,0.001105931,0.016507881,0.453186,0.7596146
F2-4,0.000561626,0.00554619,0.4257202,0.7362362
F2-4,0.000656558,0.017639048,0.5218506,0.8151324
F2-4,-0.000116545,0.025299509,0.4119873,0.7242641
F2-4,0.000407166,0.017375768,0.4806519,0.7822946
F2-4,0.000469631,0.050140147,1.18103,1.226268
F2-4,0.000901756,0.029317373,1.524353,1.39315
F2-4,0.00071158,0.030549236,1.565552,1.411851
F2-4,0.000562158,0.040999708,0.7827759,0.9983292
F2-4,0.000808471,0.022770692,1.826477,1.524973
F2-4,0.000315595,0.038443548,1.043701,1.152771
F2-4,0.001067292,0.027203343,1.579285,1.41803
F2-4,0.000418041,0.044244784,1.153564,1.211926
F2-4,0.001492759,0.017751559,1.400757,1.335477
F2-4,0.0007301,0.02246191,1.579285,1.41803
F2-4,0.001169296,0.034812721,0.6317139,0.8968406
F2-4,0.003979946,0.039802368,0.3433228,0.6611596
F2-4,0.001029871,0.019330259,0.3845215,0.6997056
F2-4,0.000678968,0.028866708,0.7141113,0.953538
F2-4,0.000705375,0.038721127,1.235962,1.254462
F2-4,0.000657346,0.023181409,0.8377075,1.032764
F2-4,-0.000215128,0.041592892,0.3570557,0.6742532
F2-4,0.002269056,0.045347371,0.3433228,0.6611596
F2-4,-6.5413E-05,0.030151682,0.604248,0.8771274
F2-4,0.003208821,0.049062116,0.3158569,0.6341621
F2-4,0.000687406,0.020851238,0.6454468,0.9065365
F2-4,-9.19419E-05,0.035488579,0.3433228,0.6611596
F2-4,0.000564988,0.029440902,0.5355835,0.8257881
F2-4,0.000746331,0.023945305,0.9338379,1.090412
F2-4,0.001732403,0.023481874,0.7003784,0.9443249
F3-2,0.000428098,0.053787651,2.375793,1.739239
F3-2,0.000591909,0.04647217,2.430725,1.759231
F3-2,0.000156434,0.041858517,1.263428,1.268324
F3-2,0.000911876,0.032525231,1.441956,1.354974
F3-2,0.000685846,0.038427884,1.799011,1.513464
F3-2,0.000142391,0.033865778,2.719116,1.860668
F3-2,0.001182441,0.030239278,0.6317139,0.8968406
F3-2,0.000204157,0.028032615,1.194763,1.233377
F3-2,0.000180887,0.038744625,1.428223,1.348506
F3-2,0.000466007,0.03352978,1.029968,1.145162
F3-2,0.000477761,0.035809382,1.51062,1.38686
F3-2,0.000578608,0.025641411,0.9475708,1.098401
F3-2,0.000486337,0.028728833,1.579285,1.41803
F3-2,0.000657122,0.032680718,1.277161,1.275199
F3-2,0.000261226,0.045987437,0.8102417,1.015693
F3-2,0.000597496,0.034993948,0.769043,0.9895331
F3-2,0.00017827,0.031694391,1.194763,1.233377
F3-2,0.000487064,0.027363499,1.016235,1.137502
F3-2,0.000960169,0.03338747,0.1647949,0.4580649
F3-2,0.000254508,0.032790471,0.7415771,0.9717023
F3-2,0.000503838,0.024110584,0.8514404,1.041195
F3-2,0.000734762,0.021135523,0.6866455,0.9350209
F3-2,0.000494601,0.03356413,0.9613037,1.106332
F3-2,0.000760203,0.046477559,0.7827759,0.9983292
F3-2,-6.47345E-05,0.024039287,0.3845215,0.6997056
F3-2,0.000373913,0.025857596,0.8239746,1.024264
F3-2,0.000332589,0.03546517,1.126099,1.197411
F3-2,0.000493227,0.039628828,0.7827759,0.9983292
F3-2,0.001096499,0.024311796,0.5355835,0.8257881
F3-2,0.00024798,0.035489731,0.5218506,0.8151324
F3-2,0.000845197,0.033519777,0.7278442,0.962663
F3-2,0.000225109,0.03423565,0.7553101,0.9806582
F3-2,0.000598837,0.060705708,1.18103,1.226268
F3-2,0.00031654,0.065286757,1.41449,1.342008
F3-2,0.001322141,0.042353168,0.5767822,0.8569608
F3-2,0.000381418,0.070698864,0.6454468,0.9065365
F3-2,0.000351279,0.048163281,0.7141113,0.953538
F3-2,0.00066211,0.038045008,1.071167,1.167841
F3-2,0.000505511,0.040505369,0.7141113,0.953538
F3-2,0.000281181,0.04659568,1.208496,1.240445
F3-2,0.000203086,0.033976788,1.18103,1.226268
F3-2,0.000406531,0.046260715,0.5493164,0.8363082
F3-2,0.000827807,0.031460812,1.167297,1.219118
F3-2,0.00045329,0.033280729,2.334595,1.724093
F3-2,0.000634067,0.025190561,0.6729126,0.9256235
F3-2,0.000675999,0.011792422,1.098633,1.182718
F3-2,0.000389641,0.036542242,1.277161,1.275199
F3-2,9.44734E-05,0.026749621,0.6591797,0.9161297
F3-2,0.000444795,0.041759884,0.4669189,0.7710381
F3-2,0.001040991,0.058717622,0.302124,0.6202227
F3-2,-5.93728E-05,0.052180365,0.617981,0.8870388
F3-2,-7.97223E-05,0.029742046,0.617981,0.8870388
F3-2,0.000897333,0.035391688,0.8789063,1.057855
F3-2,0.000542936,0.035831349,0.5493164,0.8363082
F3-2,0.000439917,0.029252562,0.6317139,0.8968406
F3-2,0.000631926,0.027342478,0.6591797,0.9161297
F3-2,0.000233692,0.036762972,0.8239746,1.024264
F3-2,0.00025573,0.02753432,0.5493164,0.8363082
F3-2,0.000283795,0.058108084,0.2746582,0.5913592
F3-2,0.000298405,0.037821494,0.6866455,0.9350209
F3-2,0.000294891,0.036324069,0.5767822,0.8569608
F3-2,0.001163609,0.041876583,0.3982544,0.7120907
F3-2,0.000834246,0.028159391,0.4669189,0.7710381
F3-2,-0.000348621,0.040424645,0.5493164,0.8363082
F3-2,0.000311825,0.036186312,0.5218506,0.8151324
F3-2,0.000588332,0.042368103,0.6317139,0.8968406
F3-2,0.001063886,0.02400938,0.302124,0.6202227
F3-2,-2.02143E-05,0.037823662,0.3845215,0.6997056
F3-2,0.000338721,0.073481446,0.8789063,1.057855
F3-2,0.000824646,0.046928504,0.6866455,0.9350209
F3-2,0.000218403,0.05498128,1.208496,1.240445
F3-2,0.000323326,0.049071388,0.8239746,1.024264
F3-2,0.000123435,0.060866159,1.359558,1.315691
F3-2,0.000406273,0.039853316,1.60675,1.430307
F3-2,-3.80339E-05,0.054614779,0.920105,1.082365
F3-2,7.83819E-05,0.053934334,1.277161,1.275199
F3-2,0.000352492,0.028375132,1.208496,1.240445
F3-2,0.00132453,0.042937479,0.7965088,1.007048
F3-2,0.000409167,0.019106828,1.318359,1.295603
F3-2,0.000530891,0.043239409,0.8651733,1.049558
F3-2,0.000544397,0.037993024,1.730347,1.4843
F3-2,0.000914844,0.029278603,0.5355835,0.8257881
F3-2,0.000184438,0.039563594,0.453186,0.7596146
F3-2,0.000608402,0.035588947,0.8102417,1.015693
F3-2,0.001186507,0.021504632,0.4394531,0.7480168
F3-2,0.000692931,0.01378992,0.8102417,1.015693
F3-2,0.000119332,0.040334438,1.139832,1.20469
F3-2,0.000231759,0.02280013,0.7003784,0.9443249
F3-2,0.000557316,0.031894686,1.483154,1.374195
F3-2,0.000230051,0.037099235,0.6317139,0.8968406
F3-2,0.000569628,0.023329506,0.9338379,1.090412
F3-2,0.000770223,0.040600087,0.453186,0.7596146
F3-2,0.000490791,0.026516156,0.3570557,0.6742532
F3-2,0.000564754,0.027402982,1.098633,1.182718
F3-2,0.000790167,0.025477532,1.029968,1.145162
F3-2,0.000452431,0.035786218,1.029968,1.145162
F3-2,0.000152336,0.020735891,0.453186,0.7596146
F3-2,0.000201285,0.01720634,0.7827759,0.9983292
F3-2,0.00065462,0.028007271,0.920105,1.082365
F3-2,0.000827055,0.022749085,0.3845215,0.6997056
F3-2,7.19953E-05,0.034040056,0.6729126,0.9256235
F3-2,0.00102374,0.031065769,0.7553101,0.9806582
F3-2,0.00039548,0.012048033,0.7003784,0.9443249
F3-2,0.000714292,0.023109897,0.5905151,0.8671027
F3-2,0.000946558,0.030197928,1.071167,1.167841
F3-2,-0.000105643,0.033074154,0.5905151,0.8671027
F3-2,0.000495897,0.019289829,0.4669189,0.7710381
F3-2,0.000625575,0.023452921,0.3158569,0.6341621
F3-2,-5.52354E-05,0.040560814,0.4943848,0.7933916
F3-2,0.000950703,0.023227266,0.8926392,1.066088
F3-2,0.000589143,0.031716618,0.4806519,0.7822946
F3-2,0.000876626,0.026162619,0.3158569,0.6341621
F3-2,0.00055277,0.058807238,1.469421,1.367818
F3-2,0.000844594,0.049723188,1.455688,1.361411
F3-2,0.00034592,0.059760903,1.290894,1.282036
F3-2,0.000233375,0.052760365,2.293396,1.708813
F3-2,0.000547885,0.045569668,0.4669189,0.7710381
F3-2,0.000723538,0.039345481,1.208496,1.240445
F3-2,0.00030679,0.057360447,1.661682,1.454551
F3-2,0.001029398,0.041255483,1.455688,1.361411
F3-2,0.00034169,0.038942018,0.9613037,1.106332
F3-2,0.000538476,0.042744976,1.304626,1.288837
F3-2,0.000914436,0.037342317,0.4943848,0.7933916
F3-2,0.000631876,0.02602526,0.3570557,0.6742532
F3-2,0.000371906,0.03953946,1.139832,1.20469
F3-2,0.000727587,0.031377278,1.799011,1.513464
F3-2,0.000502476,0.048388657,1.524353,1.39315
F3-2,0.000568198,0.036560202,1.0849,1.175303
F3-2,0.000259647,0.045808631,1.112366,1.190087
F3-2,0.000313955,0.036560899,0.9887695,1.122025
F3-2,0.000425302,0.049852811,0.9063721,1.074257
F3-2,0.000831552,0.02397831,1.785278,1.507676
F3-2,0.000468994,0.029148091,1.538086,1.399411
F3-2,0.000625702,0.02793219,0.9063721,1.074257
F3-2,0.000311507,0.040755954,0.8789063,1.057855
F3-2,0.000724338,0.026874558,0.617981,0.8870388
F3-2,-0.000362323,0.049329187,0.4257202,0.7362362
F3-2,0.000854147,0.029605007,0.6454468,0.9065365
F3-2,9.78249E-06,0.035844525,0.4806519,0.7822946
F3-2,0.00075742,0.028707522,1.126099,1.197411
F3-2,0.000729887,0.029285023,0.920105,1.082365
F3-2,0.000666898,0.024358566,0.6729126,0.9256235
F3-2,0.000874705,0.028519088,0.6591797,0.9161297
F3-2,0.000665387,0.035709006,0.453186,0.7596146
F3-2,0.000400211,0.017646213,1.112366,1.190087
F3-2,0.000649717,0.011178741,0.3158569,0.6341621
F3-2,-0.000118457,0.056221497,0.4119873,0.7242641
F3-2,0.00046819,0.024058945,0.3845215,0.6997056
F3-2,0.00114924,0.03379445,0.5767822,0.8569608
F3-2,0.001235907,0.020932393,0.2609253,0.5763856
F3-2,0.000201572,0.014297619,0.2746582,0.5913592
F3-2,0.001048896,0.030847007,0.5905151,0.8671027
F3-2,0.000705002,0.068224212,1.60675,1.430307
F3-2,0.000315516,0.082199655,1.345825,1.309029
F3-2,0.000652441,0.069955357,1.620483,1.436406
F3-2,0.000884764,0.05221483,1.0849,1.175303
F3-2,0.00033511,0.059771283,1.098633,1.182718
F3-2,0.000347301,0.056693933,0.8651733,1.049558
F3-2,0.00090217,0.058758173,0.7415771,0.9717023
F3-2,0.000891819,0.05618605,0.920105,1.082365
F3-2,0.00048234,0.06081703,1.771545,1.501866
F3-2,0.000858118,0.054327589,1.675415,1.460549
F3-2,0.000424127,0.050389317,0.8102417,1.015693
F3-2,4.4835E-05,0.053466089,0.8102417,1.015693
F3-2,0.000380394,0.04617125,1.153564,1.211926
F3-2,0.000636798,0.045466717,0.4669189,0.7710381
F3-2,0.000610261,0.038823469,1.002502,1.12979
F3-2,0.000339615,0.050033536,0.4119873,0.7242641
F3-2,0.000801583,0.026553975,1.0849,1.175303
F3-2,0.000433235,0.029178653,1.139832,1.20469
F3-2,0.00041549,0.039303291,0.5905151,0.8671027
F3-2,0.000809516,0.034058709,0.7415771,0.9717023
F3-2,0.000880618,0.023664932,0.8514404,1.041195
F3-2,0.00029817,0.031879629,0.8377075,1.032764
F3-2,0.000177965,0.035351824,0.8377075,1.032764
F3-2,0.000531668,0.030823378,1.139832,1.20469
F3-2,0.00015222,0.046293513,0.8789063,1.057855
F3-2,0.000542236,0.031142196,0.4943848,0.7933916
F3-2,0.000463564,0.025867274,1.524353,1.39315
F3-2,0.000612426,0.030487436,1.057434,1.160331
F3-2,0.000693227,0.037446805,0.7141113,0.953538
F3-2,0.000665975,0.043041575,0.6866455,0.9350209
F3-2,0.000777368,0.015647195,0.9613037,1.106332
F3-2,0.000302997,0.043756221,0.5081177,0.8043354
F3-2,-3.64332E-05,0.026587434,0.3570557,0.6742532
F3-2,0.000243836,0.037581217,0.2471924,0.5610126
F3-2,0.000396736,0.05506662,0.3707886,0.6870973
F3-2,0.000560182,0.03514808,0.6729126,0.9256235
F3-2,0.000760484,0.025682955,0.8926392,1.066088
F3-2,0.000491852,0.024580762,1.098633,1.182718
F3-2,0.000927482,0.040462566,0.5767822,0.8569608
F3-2,0.000622616,0.032442326,0.5355835,0.8257881
F3-2,0.00040124,0.028503262,0.769043,0.9895331
F3-2,0.000672358,0.035211961,0.3845215,0.6997056
F3-2,0.000293688,0.015391292,0.2746582,0.5913592
F3-2,0.000282685,0.023869635,0.4669189,0.7710381
F3-2,0.000455394,0.026917235,0.7553101,0.9806582
F3-2,0.001955419,0.031727582,0.2883911,0.6059628
F3-2,0.000600562,0.03998949,0.302124,0.6202227
F3-2,0.000523364,0.014013212,0.4257202,0.7362362
F3-2,0.000948896,0.029020094,0.2059937,0.512132
F3-4,5.61516E-05,0.07152677,1.194763,1.233377
F3-4,0.000193519,0.085646113,1.167297,1.219118
F3-4,0.00084326,0.048744986,1.167297,1.219118
F3-4,-0.000122872,0.047700259,0.9750366,1.114206
F3-4,0.000232569,0.046263223,1.029968,1.145162
F3-4,6.65696E-05,0.067430407,0.7827759,0.9983292
F3-4,0.000130721,-0.003995554,0.5630493,0.8466975
F3-4,0.000511577,0.047952115,1.194763,1.233377
F3-4,0.000450121,0.040456401,1.18103,1.226268
F3-4,0.000147029,0.060576163,1.112366,1.190087
F3-4,0.000319399,0.068044687,0.7827759,0.9983292
F3-4,0.000135724,0.055780764,0.7965088,1.007048
F3-4,-5.31103E-05,0.060699586,0.6317139,0.8968406
F3-4,0.000787097,0.044631272,0.7141113,0.953538
F3-4,0.001411511,0.012905356,1.895142,1.553373
F3-4,0.000630636,0.033003296,0.9063721,1.074257
F3-4,0.000787844,0.066256288,0.6591797,0.9161297
F3-4,0.001250684,0.038354675,0.6729126,0.9256235
F3-4,0.001219286,-0.00717015,1.098633,1.182718
F3-4,-8.13975E-05,0.049710711,0.151062,0.4385637
F3-4,0.000544187,0.035273059,0.4669189,0.7710381
F3-4,0.00122397,0.039159217,0.5630493,0.8466975
F3-4,0.000745132,0.061486017,1.950073,1.575725
F3-4,0.000570156,0.052857203,1.93634,1.570167
F3-4,0.001165256,0.046172952,0.9338379,1.090412
F3-4,8.38402E-05,0.040455674,0.6454468,0.9065365
F3-4,6.8234E-05,0.054048434,0.9338379,1.090412
F3-4,0.000710982,0.0330533,1.112366,1.190087
F3-4,0.000623457,0.044783626,0.7827759,0.9983292
F3-4,0.000991492,0.043809528,1.304626,1.288837
F3-4,0.001420196,0.02841487,0.5081177,0.8043354
F3-4,0.001452904,0.024111731,0.7278442,0.962663
F3-4,0.000957946,0.030858146,1.208496,1.240445
F3-4,0.000765799,0.035045695,0.8377075,1.032764
F3-4,0.001645474,0.03765423,1.290894,1.282036
F3-4,0.001011459,-0.003939793,1.524353,1.39315
F3-4,0.000850683,0.034474038,0.4669189,0.7710381
F3-4,0.000364457,0.047862294,0.6454468,0.9065365
F3-4,0.000774113,0.057591271,0.7415771,0.9717023
F3-4,0.00105787,0.027385306,1.538086,1.399411
F3-4,0.000606453,0.046444553,0.8789063,1.057855
F3-4,0.00078293,0.031616729,0.5355835,0.8257881
F3-4,0.003551816,0.027230852,1.373291,1.322319
F3-4,0.005332442,0.02303406,0.5493164,0.8363082
F3-4,0.001193869,0.034044468,0.453186,0.7596146
F3-4,0.00134232,0.031481213,0.7415771,0.9717023
F3-4,0.001703973,0.040394587,0.5630493,0.8466975
F3-4,0.001377965,0.044438479,0.6317139,0.8968406
F3-4,0.002165335,0.019205622,0.4119873,0.7242641
F3-4,0.000869407,0.015479261,0.4119873,0.7242641
F3-4,0.001125783,0.016049953,0.5630493,0.8466975
F3-4,0.000760002,0.059009265,0.920105,1.082365
F3-4,0.000127035,0.065045768,0.9475708,1.098401
F3-4,0.000274409,0.074242491,0.453186,0.7596146
F3-4,0.000872354,0.04842953,1.112366,1.190087
F3-4,0.00047324,0.063579038,0.6729126,0.9256235
F3-4,0.000231566,0.061672019,0.9750366,1.114206
F3-4,0.000197346,0.060719515,0.5767822,0.8569608
F3-4,0.00060804,0.015051389,1.290894,1.282036
F3-4,0.000375387,0.04904639,0.8377075,1.032764
F3-4,0.000138979,0.046502005,1.153564,1.211926
F3-4,0.000250264,0.060551674,1.0849,1.175303
F3-4,0.000385582,0.056106836,0.5767822,0.8569608
F3-4,0.000117578,0.049147552,0.4257202,0.7362362
F3-4,0.001111189,0.041284885,0.8377075,1.032764
F3-4,0.000590572,0.033227107,1.60675,1.430307
F3-4,0.000472362,0.047493656,1.455688,1.361411
F3-4,0.000465017,0.034020312,0.5767822,0.8569608
F3-4,0.000894362,0.042194837,0.7553101,0.9806582
F3-4,0.000370375,0.061654334,0.6591797,0.9161297
F3-4,-1.62459E-05,0.064950312,0.6729126,0.9256235
F3-4,0.000616629,0.03648708,0.9887695,1.122025
F3-4,0.000117095,0.023246543,0.5081177,0.8043354
F3-4,4.24601E-05,0.036292691,0.4943848,0.7933916
F3-4,0.000542037,0.061527834,0.8926392,1.066088
F3-4,0.000287625,0.049766979,0.4394531,0.7480168
F3-4,0.000757452,0.021243015,0.5081177,0.8043354
F3-4,0.000918659,0.028700018,1.0849,1.175303
F3-4,0.002062648,0.036505987,0.6591797,0.9161297
F3-4,0.001043559,0.042605123,0.5767822,0.8569608
F3-4,0.000351778,0.058201942,0.3982544,0.7120907
F3-4,0.000387855,0.027753341,1.0849,1.175303
F3-4,0.001613989,0.037175187,0.4394531,0.7480168
F3-4,0.000641803,0.038332756,0.8926392,1.066088
F3-4,0.000855838,0.036653725,0.5905151,0.8671027
F3-4,0.000739967,0.048507846,0.3433228,0.6611596
F3-4,0.000213331,0.03426761,0.4394531,0.7480168
F3-4,0.000683963,0.031805837,0.9338379,1.090412
F3-4,0.000709317,0.036622412,0.4394531,0.7480168
F3-4,0.000645547,0.029552231,0.5493164,0.8363082
F3-4,0.000398743,0.056512419,0.3845215,0.6997056
F3-4,0.000386812,0.0309171,0.4669189,0.7710381
F3-4,0.000667804,0.031686948,0.5905151,0.8671027
F3-4,0.001062675,0.019717474,0.3982544,0.7120907
F3-4,0.001032872,-0.003715306,0.9338379,1.090412
F3-4,0.001147364,-0.000586434,0.4257202,0.7362362
F4-1,0.000607393,0.17892236,1.60675,1.430307
F4-1,0.000186858,0.259777696,2.087402,1.630265
F4-1,6.24048E-05,0.192341935,1.400757,1.335477
F4-1,-6.80899E-05,0.288059456,0.8926392,1.066088
F4-1,0.000251135,0.177551985,2.156067,1.656861
F4-1,8.82232E-05,0.063600871,0.8651733,1.049558
F4-1,6.06316E-08,0.176028503,0.7003784,0.9443249
F4-1,0.000537834,0.125622735,1.167297,1.219118
F4-1,0.000147085,0.120447455,0.7003784,0.9443249
F4-1,0.000252095,0.128848442,1.153564,1.211926
F4-1,0.000355573,0.078275064,0.9338379,1.090412
F4-1,0.000417343,0.067593379,1.60675,1.430307
F4-1,0.000542836,0.080921077,0.4394531,0.7480168
F4-1,0.000219663,0.15023541,0.3845215,0.6997056
F4-1,-7.40943E-05,0.223896397,1.647949,1.448528
F4-1,0.000851545,0.108730298,1.071167,1.167841
F4-1,-2.92711E-07,0.172800457,1.387024,1.328914
F4-1,0.000162313,0.11478563,1.359558,1.315691
F4-1,0.000573875,0.099897408,1.702881,1.472472
F4-1,0.000435935,0.072204793,0.769043,0.9895331
F4-1,0.000346176,0.231776766,0.617981,0.8870388
F4-1,-1.484E-05,0.090212463,1.098633,1.182718
F4-1,0.000129009,0.19132623,1.235962,1.254462
F4-1,0.000776912,0.139273443,1.139832,1.20469
F4-1,0.000791207,0.105803192,0.9613037,1.106332
F4-1,0.00042601,0.16641589,1.538086,1.399411
F4-1,0.000363847,0.220570706,1.18103,1.226268
F4-1,0.000302618,0.094437286,1.483154,1.374195
F4-1,-4.07913E-05,0.108620489,0.8514404,1.041195
F4-1,0.000311846,0.140417311,1.029968,1.145162
F4-1,0.000317824,0.090600534,0.8239746,1.024264
F4-1,0.000188934,0.175799904,0.8789063,1.057855
F4-1,0.000277888,0.12081782,1.799011,1.513464
F4-1,0.000241677,0.223114987,1.016235,1.137502
F4-1,0.001386517,0.105008006,0.7003784,0.9443249
F4-1,4.21841E-05,0.140418071,0.7965088,1.007048
F4-1,0.000139382,0.240564429,0.604248,0.8771274
F4-1,0.000470971,0.119596837,0.3707886,0.6870973
F4-1,-4.36181E-05,0.185079504,0.7278442,0.962663
F4-1,0.000355702,0.079096827,1.950073,1.575725
F4-1,0.000995615,0.124565986,0.617981,0.8870388
F4-1,0.000200657,0.203393883,0.3845215,0.6997056
F4-2,0.00019081,0.036286268,1.565552,1.411851
F4-2,0.000315743,0.03997007,1.139832,1.20469
F4-2,0.000373207,0.033756873,1.318359,1.295603
F4-2,8.87401E-05,0.036379219,2.005005,1.597764
F4-2,0.000578556,0.034351076,2.128601,1.646274
F4-2,-2.92923E-05,0.02715131,1.057434,1.160331
F4-2,0.000345258,0.047467788,0.920105,1.082365
F4-2,0.000456386,0.035408728,1.496887,1.380542
F4-2,-2.46599E-05,0.033147621,1.112366,1.190087
F4-2,0.000581141,0.03257652,1.400757,1.335477
F4-2,0.000393312,0.040779634,0.9475708,1.098401
F4-2,0.000292577,0.020603144,1.043701,1.152771
F4-2,0.000122678,0.038028301,1.647949,1.448528
F4-2,0.000441276,0.03314229,1.620483,1.436406
F4-2,0.000179937,0.027299061,0.920105,1.082365
F4-2,0.000623136,0.025789626,1.153564,1.211926
F4-2,0.00014008,0.025223224,0.9887695,1.122025
F4-2,-0.000153351,0.02688114,0.5355835,0.8257881
F4-2,0.0003398,0.025694897,0.7003784,0.9443249
F4-2,0.000547706,0.024150676,1.126099,1.197411
F4-2,-0.000104312,0.026071159,1.359558,1.315691
F4-2,0.000240431,0.025643179,1.908875,1.558992
F4-2,-0.000384652,0.021924343,0.8789063,1.057855
F4-2,0.000135866,0.033658782,0.8377075,1.032764
F4-2,0.000607283,0.026537072,0.6591797,0.9161297
F4-2,0.00027006,0.02258589,0.8651733,1.049558
F4-2,-0.000285037,0.014597379,0.453186,0.7596146
F4-2,7.17981E-05,0.020878638,1.029968,1.145162
F4-2,0.000154468,0.014884734,1.18103,1.226268
F4-2,0.000330537,0.027060904,0.4806519,0.7822946
F4-2,0.000273123,0.031434756,1.318359,1.295603
F4-2,0.000336,0.014143422,0.769043,0.9895331
F4-2,0.000628669,0.025739292,1.400757,1.335477
F4-2,-9.55254E-05,0.010389307,1.277161,1.275199
F4-2,0.000901167,0.021758443,0.2334595,0.5452062
F4-2,0.000194551,0.022437549,0.6591797,0.9161297
F4-2,0.000150387,0.021584537,0.769043,0.9895331
F4-2,0.000256783,0.025137382,0.7415771,0.9717023
F4-2,0.0006172,0.011293381,0.7553101,0.9806582
F4-2,0.000335489,0.006905254,0.4943848,0.7933916
F4-2,0.000416208,0.026679618,0.6866455,0.9350209
F4-2,0.00016118,0.024945356,0.7003784,0.9443249
F4-2,0.000523663,0.015543103,0.5218506,0.8151324
F4-2,-0.000222198,0.015946424,0.3845215,0.6997056
F4-2,0.000329874,0.022465598,1.071167,1.167841
F4-2,0.000317013,0.023330159,0.7415771,0.9717023
F4-2,0.000551801,0.013078773,0.3845215,0.6997056
F4-2,0.000161914,0.015838654,0.5493164,0.8363082
F4-2,0.000127304,0.009648832,0.302124,0.6202227
F4-2,0.000602669,0.018639845,0.5767822,0.8569608
F4-2,0.000960325,0.020225428,0.5081177,0.8043354
F4-2,0.000890917,0.007244159,0.3295898,0.6478015
F4-2,0.000689238,0.014869549,0.3570557,0.6742532
F4-2,0.000221846,0.02455152,0.3982544,0.7120907
F4-2,0.001097391,0.014161661,0.604248,0.8771274
F4-2,-1.62359E-05,0.036851203,2.005005,1.597764
F4-2,0.000133757,0.032791796,0.4943848,0.7933916
F4-2,0.000267314,0.037026437,1.634216,1.44248
F4-2,0.000252419,0.039337812,1.579285,1.41803
F4-2,0.000587858,0.031073111,1.112366,1.190087
F4-2,7.53129E-05,0.039394104,1.647949,1.448528
F4-2,-2.4346E-06,0.041103814,0.9338379,1.090412
F4-2,0.00020753,0.046051748,0.6729126,0.9256235
F4-2,0.000241718,0.038842129,0.2609253,0.5763856
F4-2,0.000301897,0.024573422,1.373291,1.322319
F4-2,0.000200605,0.027230726,0.920105,1.082365
F4-2,0.000149229,0.026213748,1.647949,1.448528
F4-2,0.000854053,0.022241279,1.043701,1.152771
F4-2,0.000255054,0.038446625,0.4669189,0.7710381
F4-2,0.000256036,0.036004056,0.3982544,0.7120907
F4-2,0.000594832,0.029358498,0.8239746,1.024264
F4-2,3.93645E-05,0.030662562,1.071167,1.167841
F4-2,0.000237365,0.02901664,0.1922607,0.4947666
F4-2,0.000659367,0.033783046,1.400757,1.335477
F4-2,0.0002908,0.023579139,0.9750366,1.114206
F4-2,0.00072865,0.019820988,0.4669189,0.7710381
F4-2,-1.5311E-05,0.028430641,0.8377075,1.032764
F4-2,9.22812E-05,0.02814197,1.029968,1.145162
F4-2,0.00029068,0.033880718,1.702881,1.472472
F4-2,-0.00017615,0.011025103,0.4806519,0.7822946
F4-2,0.000631744,0.027297914,1.208496,1.240445
F4-2,4.75041E-05,0.012652197,0.8789063,1.057855
F4-2,0.000769911,0.032097778,0.5493164,0.8363082
F4-2,0.00074647,0.016131454,1.400757,1.335477
F4-2,5.1909E-05,0.024814881,0.7415771,0.9717023
F4-2,0.000667543,0.031202187,0.6866455,0.9350209
F4-2,0.000925603,0.021923824,0.617981,0.8870388
F4-2,0.000250905,0.014275764,0.8789063,1.057855
F4-2,4.85235E-05,0.023969561,0.3295898,0.6478015
F4-2,0.000811756,0.01953282,0.9338379,1.090412
F4-2,0.000771038,0.013199092,0.7003784,0.9443249
F4-2,0.00072794,0.030922348,0.7415771,0.9717023
F4-2,0.000515005,0.009135172,0.920105,1.082365
F4-2,0.000346231,0.021973221,0.4943848,0.7933916
F4-2,-9.44883E-05,0.010105281,0.4669189,0.7710381
F4-2,0.001195231,0.029729616,0.7003784,0.9443249
F4-2,0.001137764,0.026169861,0.617981,0.8870388
F4-2,0.000114331,0.013606991,0.3433228,0.6611596
F4-2,0.003304407,0.02049642,0.3707886,0.6870973
F4-2,0.000926148,0.015661188,0.5081177,0.8043354
F4-2,0.000610687,0.023302604,0.4257202,0.7362362
F4-2,0.001408565,0.014502193,0.3707886,0.6870973
F4-2,-9.75333E-05,0.004042902,0.3158569,0.6341621
F4-2,0.000624611,0.015151934,0.3570557,0.6742532
F4-2,-4.147E-05,0.008346058,0.8926392,1.066088
F4-2,0.000113866,0.014261821,0.3570557,0.6742532
F4-2,0.000295268,0.017105349,0.3982544,0.7120907
F4-2,0.000455035,0.01415422,0.3845215,0.6997056
F4-2,0.000532234,0.011538908,0.2334595,0.5452062
F4-2,0.000478131,0.034594715,1.043701,1.152771
F4-2,0.000379079,0.046058247,1.565552,1.411851
F4-2,0.000162012,0.03938019,0.7827759,0.9983292
