sample_name,value,version
F6-3,-0.000289863,1
F6-3,7.60E-05,1
F6-3,0.000132717,1
F6-3,-0.000610746,1
F6-3,0.000334752,1
F6-3,0.000245369,1
F6-3,0.000423083,1
F6-3,0.000244755,1
F6-3,-8.65E-05,1
F6-3,0.000235285,1
F6-3,0.000309786,1
F6-3,0.000167424,1
F6-3,0.000422929,1
F6-3,0.00027415,1
F6-3,-2.09E-06,1
F6-3,-0.00010977,1
F6-3,-1.32E-05,1
F6-3,0.000333322,1
F6-3,-0.000182731,1
F6-3,0.000287525,1
F6-3,-9.64E-05,1
F6-3,-0.000121179,1
F6-3,0.000280122,1
F6-3,0.000518055,1
F6-3,0.000277592,1
F6-3,0.000520499,1
F6-3,-6.71E-05,1
F6-3,-0.000111136,1
F6-3,0.000259696,1
F6-3,-3.88E-05,1
F6-3,0.000604682,1
F6-3,-0.000209951,1
F6-3,0.000187638,1
F6-3,-0.000138919,1
F6-3,0.000156809,1
F6-3,0.000254957,1
F6-3,0.000194985,1
F6-3,0.000268307,1
F6-3,1.01E-05,1
F6-3,-5.83E-05,1
F6-3,0.000515424,1
F6-3,-0.000180871,1
F6-3,-0.000187378,1
F6-3,0.00038079,1
F6-3,0.000539652,1
F6-3,0.000345011,1
F6-3,0.000207891,1
F6-3,-0.000183324,1
F6-3,0.000188799,1
F6-3,0.000627358,1
F6-3,0.000109513,1
F6-3,6.51E-05,1
F6-3,0.000225332,1
F6-3,-8.19E-05,1
F6-3,0.000331316,1
F6-3,5.03E-05,1
F6-3,0.000196733,1
F6-3,-6.49E-05,1
F6-3,0.000434313,1
F6-3,-0.000118806,1
F6-3,4.70E-06,1
F6-3,-0.000228041,1
F6-3,0.00024476,1
F6-3,0.000318688,1
F6-3,0.000192091,1
F6-3,0.000131409,1
F6-3,0.000459571,1
F6-3,-0.000137926,1
F6-3,0.00013561,1
F6-3,0.000152066,1
F6-3,0.000417607,1
F6-3,0.000259452,1
F6-3,-9.73E-06,1
F6-3,0.000278698,1
F6-3,0.00085223,1
F6-3,1.25E-05,1
F6-3,9.19E-05,1
F6-3,-0.000107839,1
F6-3,0.000303324,1
F6-3,1.60E-05,1
F6-3,0.000197879,1
F6-3,0.000204683,1
F6-3,0.000122947,1
F6-3,4.58E-05,1
F6-3,0.000211703,1
F6-3,0.000147965,1
F6-3,0.000425795,1
F6-3,-2.55E-05,1
F6-3,0.000108111,1
F6-3,0.000224253,1
F6-3,0.000140639,1
F6-3,0.000243949,1
F6-3,0.000216909,1
F6-3,0.000170168,1
F6-3,4.69E-05,1
F6-3,0.000178283,1
F6-3,0.00014774,1
F6-3,0.000227741,1
F6-3,-2.90E-05,1
F6-3,6.11E-05,1
F6-3,0.000403598,1
F6-3,0.000175954,1
F6-3,0.000146986,1
F6-3,0.000164327,1
F6-3,0.000355563,1
F6-3,0.000296789,1
F6-3,-6.44E-06,1
F6-3,0.000116108,1
F6-3,5.34E-05,1
F6-3,-3.12E-05,1
F6-3,-0.000262378,1
F6-3,0.000269415,1
F6-3,0.000142124,1
F6-3,1.48E-05,1
F6-3,5.55E-05,1
F6-3,0.000182464,1
F6-3,0.000287175,1
F6-3,0.00021632,1
F6-3,4.80E-05,1
F6-3,2.88E-06,1
F6-3,-0.000103734,1
F6-3,1.98E-05,1
F6-3,0.000188754,1
F6-3,-8.24E-05,1
F6-3,-0.000222095,1
F6-3,0.000253404,1
F6-3,0.000401949,1
F6-3,0.000368796,1
F6-3,0.000101665,1
F6-3,-9.58E-05,1
F6-3,0.000348205,1
F6-3,0.000114318,1
F6-3,7.25E-05,1
F6-3,0.000373968,1
F6-3,0.000259452,1
F6-3,0.00053414,1
F6-3,0.0002118,1
F6-3,0.000233063,1
F6-3,0.000168594,1
F6-3,5.61E-05,1
F6-3,-0.00015271,1
F6-3,0.000222607,1
F6-3,0.000225694,1
F6-3,-9.53E-05,1
F6-3,0.000225166,1
F6-3,0.000207476,1
F6-3,3.09E-05,1
F6-3,0.000204672,1
F6-3,8.35E-05,1
F6-3,0.000339874,1
F6-3,0.000557624,1
F6-3,0.000429251,1
F6-3,0.000175163,1
F6-3,0.000243705,1
F6-3,0.000534491,1
F6-3,0.000286147,1
F6-3,0.000606043,1
F6-3,-5.76E-05,1
F6-3,0.000149727,1
F6-3,0.000102564,1
F6-3,0.000260615,1
F6-3,0.000357356,1
F6-3,0.000151342,1
F6-3,0.000182204,1
F6-3,0.000362995,1
F6-3,0.000527842,1
F6-3,0.000390929,1
F6-3,0.000453053,1
F6-3,0.000321011,1
F6-3,8.75E-06,1
F6-3,0.000491045,1
F6-3,9.57E-05,1
F6-3,7.48E-05,1
F6-3,0.00037549,1
F6-3,0.000621774,1
F6-3,0.000121349,1
F6-3,-6.70E-06,1
F6-3,0.000271877,1
F6-3,0.000298668,1
F6-3,0.000474678,1
F6-3,0.000331147,1
F6-3,0.000161469,1
F6-3,0.000574655,1
F6-3,0.000871347,1
F6-3,0.000114615,1
F6-3,0.000388242,1
F6-3,7.49E-05,1
F6-3,0.000667995,1
F6-3,0.000422593,1
F6-4,0.0004281,1
F6-4,0.000322022,1
F6-4,0.000269907,1
F6-4,0.000652299,1
F6-4,0.001117415,1
F6-4,0.003225274,1
F6-4,0.000309066,1
F6-4,0.000351159,1
F6-4,0.000450832,1
F6-4,0.000607025,1
F6-4,0.000986834,1
F6-4,0.00085414,1
F6-4,-4.75E-05,1
F6-4,0.000230006,1
F6-4,0.000782106,1
F6-4,0.000754407,1
F6-4,0.00144431,1
F6-4,0.00133805,1
F6-4,0.000933093,1
F6-4,0.001142617,1
F6-4,0.000753073,1
F6-4,0.00049278,1
F6-4,0.001322836,1
F6-4,0.000826786,1
F6-4,0.000600947,1
F6-4,0.001143922,1
F6-4,0.00146803,1
F6-4,0.004069359,1
F2-3,0.002700685,1
F2-3,0.000974533,1
F2-3,0.003104103,1
F2-3,0.001755945,1
F3-1,0.000693535,1
F3-1,-0.000239163,1
F3-1,0.000611831,1
F3-1,-0.000469006,1
F3-1,0.001084513,1
F3-1,0.001061015,1
F3-1,0.001745093,1
F3-1,0.003139294,1
F3-1,0.003501288,1
F3-1,0.003767462,1
F3-1,0.006198198,1
F3-1,0.003792276,1
F3-1,0.001707941,1
F3-1,0.000991257,1
F3-1,0.000715133,1
F3-1,-0.000120295,1
F3-1,0.001039285,1
F3-3,0.000618045,1
F3-3,0.000487503,1
F3-3,-0.000134981,1
F3-3,0.001065626,1
F1-1,2.77E-05,2
F1-1,0.000181144,2
F1-1,1.20E-05,2
F1-1,0.000109215,2
F1-1,1.73E-04,2
F1-1,9.34E-05,2
F1-1,1.54E-04,2
F1-1,2.01E-04,2
F1-1,0.000252736,2
F1-1,1.69E-04,2
F1-1,3.03E-04,2
F1-1,2.05E-04,2
F1-1,0.000140408,2
F1-1,1.09E-04,2
F1-1,0.000246219,2
F1-1,5.32E-05,2
F1-1,1.62E-04,2
F1-1,7.99E-05,2
F1-1,0.000149018,2
F1-1,0.000289617,2
F1-1,2.10E-05,2
F1-1,0.000122847,2
F1-1,7.82E-05,2
F1-1,-3.80E-05,2
F1-1,2.35E-04,2
F1-1,-6.61E-05,2
F1-1,0.000136972,2
F1-1,9.02E-05,2
F1-1,-5.96E-05,2
F1-1,8.38E-05,2
F1-1,0.000160294,2
F1-1,7.51E-05,2
F1-1,0.000182558,2
F1-1,0.000158788,2
F1-1,0.000113098,2
F1-1,6.64E-05,2
F1-1,1.35E-05,2
F1-1,0.000127344,2
F1-1,-6.85E-06,2
F1-1,0.000155702,2
F1-1,0.000241632,2
F1-1,0.000338209,2
F1-1,1.36E-04,2
F1-1,0.000128048,2
F1-1,0.000126985,2
F1-1,0.000182923,2
F1-1,1.60E-05,2
F1-1,5.91E-05,2
F1-1,0.000117205,2
F1-1,5.69E-05,2
F1-1,6.03E-05,2
F1-1,3.22E-05,2
F1-1,8.17E-05,2
F1-1,0.000191844,2
F1-1,9.83E-05,2
F1-1,1.50E-05,2
F1-1,0.000124419,2
F1-1,9.78E-05,2
F1-1,0.00038389,2
F1-1,6.01E-05,2
F1-1,0.00016797,2
F1-1,4.14E-05,2
F1-1,-1.53E-05,2
F1-1,0.000176951,2
F1-1,0.000291935,2
F1-1,7.44E-07,2
F1-1,0.000182174,2
F1-1,0.000186557,2
F1-1,0.000157393,2
F1-1,0.000178867,2
F1-1,6.30E-05,2
F1-1,5.73E-05,2
F1-1,9.62E-05,2
F1-1,4.24E-05,2
F1-1,0.000187801,2
F1-1,-2.59E-05,2
F1-1,0.000209029,2
F1-1,0.000149175,2
F1-1,0.000285218,2
F1-1,0.000174657,2
F1-1,0.000206316,2
F1-1,6.40E-05,2
F1-1,0.000117371,2
F1-1,0.000120657,2
F1-1,0.000132413,2
F1-1,-1.93E-06,2
F1-1,0.000176282,2
F1-1,-7.23E-05,2
F1-1,3.24E-04,2
F1-1,4.51E-05,2
F1-1,1.75E-05,2
F1-1,5.81E-05,2
F1-1,9.78E-05,2
F1-1,0.000225809,2
F1-1,0.000130001,2
F1-1,0.000190437,2
F1-1,0.000239238,2
F1-1,0.000112995,2
F1-1,0.000135415,2
F1-1,1.04E-04,2
F1-1,0.000106611,2
F1-1,1.14E-04,2
F1-1,0.000211852,2
F1-1,2.24E-05,2
F1-1,0.000167524,2
F1-1,-7.03E-05,2
F1-1,2.12E-05,2
F1-1,0.000281021,2
F1-1,-1.04E-04,2
F1-1,0.000486204,2
F1-1,7.97E-05,2
F1-1,0.000168586,2
F1-1,-8.95E-05,2
F1-1,1.56E-04,2
F1-1,2.15E-05,2
F1-1,-0.000111708,2
F1-1,-5.22E-05,2
F1-1,0.000184787,2
F1-1,0.000128528,2
F1-1,8.90E-07,2
F1-1,0.000329981,2
F1-1,0.000183403,2
F1-1,-6.85E-05,2
F1-1,4.03E-04,2
F1-1,3.26E-04,2
F1-1,6.72E-05,2
F1-1,8.98E-05,2
F1-1,0.000385225,2
F1-1,0.000177064,2
F1-1,0.000259258,2
F1-1,9.44E-05,2
F1-1,6.49E-06,2
F1-1,0.000144229,2
F1-1,2.61E-05,2
F1-1,-9.34E-05,2
F1-1,-0.000294025,2
F1-1,0.000365559,2
F1-1,8.00E-05,2
F1-1,0.000178261,2
F1-1,-0.000404637,2
F1-1,5.77E-05,2
F1-1,5.08E-05,2
F1-1,5.88E-05,2
F1-1,1.31E-04,2
F1-1,0.00015251,2
F1-1,1.06E-05,2
F1-1,2.33E-06,2
F1-1,0.000105728,2
F1-1,5.21E-05,2
F1-1,0.000102664,2
F1-1,0.000187099,2
F1-1,0.000226385,2
F1-1,0.000743607,2
F1-1,2.68E-04,2
F1-1,1.97E-04,2
F1-1,0.000175136,2
F1-1,0.000236417,2
F1-1,1.43E-04,2
F1-1,0.000255717,2
F1-1,6.14E-05,2
F1-1,0.00022088,2
F1-1,1.05E-04,2
F1-1,1.15E-04,2
F1-1,3.90E-05,2
F1-1,8.79E-05,2
F1-1,0.000159675,2
F1-1,4.08E-05,2
F1-1,0.000238184,2
F1-1,0.000150889,2
F1-1,-0.000114309,2
F1-1,8.04E-05,2
F1-1,0.000215024,2
F1-1,4.96E-05,2
F1-1,6.48E-05,2
F1-1,0.000191906,2
F1-1,0.000148131,2
F1-1,0.000104294,2
F1-1,0.000153688,2
F1-1,-4.62E-05,2
F1-1,0.000133465,2
F1-1,2.01E-04,2
F1-1,0.000119678,2
F1-1,1.45E-05,2
F1-1,0.000242048,2
F1-1,5.46E-06,2
F1-1,3.90E-05,2
F1-1,0.000130423,2
F1-1,0.000139241,2
F1-1,0.000152936,2
F1-1,0.000100483,2
F1-1,2.48E-05,2
F1-1,3.49E-05,2
F1-1,1.48E-05,2
F1-1,-4.19E-05,2
F1-1,9.08E-05,2
F1-1,1.03E-03,2
F1-1,3.57E-05,2
F1-1,2.56E-04,2
F1-1,-2.25E-05,2
F1-1,0.000159592,2
F1-1,0.000252433,2
F1-1,6.55E-05,2
F1-1,-6.39E-05,2
F1-1,4.85E-05,2
F1-1,2.14E-05,2
F1-1,8.04E-05,2
F1-1,0.000137473,2
F1-1,-8.64E-05,2
F1-1,0.000278274,2
F1-1,0.000161001,2
F1-1,1.87E-04,2
F1-1,0.000158203,2
F1-1,-4.01E-05,2
F1-1,0.000268647,2
F1-1,0.000275783,2
F1-1,0.000146912,2
F1-1,1.43E-04,2
F1-1,0.000188549,2
F1-1,7.85E-05,2
F1-1,0.000313785,2
F1-1,0.000307745,2
F1-1,-3.36E-05,2
F1-1,1.41E-04,2
F1-1,0.00024862,2
F1-1,-0.000134307,2
F1-1,1.17E-04,2
F1-1,0.000113776,2
F1-1,3.16E-04,2
F1-1,-0.000149053,2
F1-1,8.44E-05,2
F1-1,6.30E-05,2
F1-1,1.60E-04,2
F1-1,0.000133229,2
F1-1,1.95E-05,2
F1-1,2.51E-04,2
F1-1,0.00019415,2
F1-1,-4.78E-05,2
F1-1,5.92E-05,2
F1-1,1.69E-05,2
F1-1,8.62E-05,2
F1-1,0.000266542,2
F1-1,2.17E-05,2
F1-1,1.32E-05,2
F1-1,-4.92E-05,2
F1-1,3.56E-04,2
F1-1,0.000251284,2
F1-1,2.62E-05,2
F1-1,0.000216203,2
F1-1,-9.33E-05,2
F1-1,0.000202852,2
F1-1,-7.89E-06,2
F1-1,0.000257433,2
F1-1,6.63E-07,2
F1-1,7.82E-05,2
F1-1,0.000306726,2
F1-1,0.000166322,2
F1-1,7.88E-05,2
F1-1,0.000118784,2
F1-1,3.34E-05,2
F1-1,0.000122024,2
F1-1,8.01E-05,2
F1-1,8.10E-05,2
F1-1,-7.38E-05,2
F1-1,-1.70E-05,2
F1-1,0.000148064,2
F1-1,0.000261015,2
F1-1,-2.34E-05,2
F1-1,0.00541874,2
F1-1,3.97E-05,2
F1-1,2.08E-05,2
F1-1,-8.54E-05,2
F1-1,1.28E-04,2
F1-1,0.000159541,2
F1-1,7.65E-05,2
F1-1,0.000205671,2
F1-1,1.91E-04,2
F1-1,9.13E-06,2
F1-1,2.32E-04,2
F1-1,-0.000101632,2
F1-1,2.86E-05,2
F1-1,1.47E-05,2
F1-1,3.82E-05,2
F1-1,0.00010234,2
F1-1,3.28E-05,2
F1-1,8.22E-05,2
F1-1,0.000104953,2
F1-1,0.000178745,2
F1-1,6.81E-05,2
F1-1,6.57E-05,2
F1-1,0.000231187,2
F1-1,0.000123718,2
F1-1,7.14E-05,2
F1-1,9.25E-05,2
F1-1,3.19E-04,2
F1-1,2.04E-04,2
F1-1,0.000123558,2
F1-1,7.72E-05,2
F1-1,-0.000132193,2
F1-1,0.000197296,2
F1-1,0.000115876,2
F1-1,6.61E-05,2
F1-1,0.000214647,2
F1-1,0.000147385,2
F1-1,3.11E-04,2
F1-1,-2.08E-05,2
F1-1,0.000152372,2
F1-1,9.47E-05,2
F1-1,0.000167628,2
F1-1,3.20E-05,2
F1-1,6.49E-05,2
F1-1,0.000125978,2
F1-1,7.05E-05,2
F1-1,-8.18E-05,2
F1-1,4.60E-06,2
F1-1,8.68E-05,2
F1-1,3.14E-05,2
F1-1,0.000196006,2
F1-1,2.01E-04,2
F1-1,0.000244217,2
F1-1,0.000121803,2
F1-1,0.000100238,2
F1-1,6.36E-05,2
F1-1,1.46E-04,2
F1-1,1.30E-04,2
F1-1,0.00012735,2
F1-1,0.000193363,2
F1-1,0.000186436,2
F1-1,0.000141482,2
F1-1,0.000258214,2
F1-1,4.23E-05,2
F1-1,7.39E-05,2
F1-1,1.22E-04,2
F1-1,-0.000167571,2
F1-1,0.00024896,2
F1-1,4.21E-05,2
F1-1,2.20E-05,2
F1-1,-1.02E-05,2
F1-1,0.000154525,2
F1-1,1.89E-04,2
F1-1,8.74E-05,2
F1-1,0.000132415,2
F1-1,8.86E-05,2
F1-1,0.000197961,2
F1-1,0.000203249,2
F1-1,0.000137201,2
F1-1,-5.38E-05,2
F1-1,1.60E-04,2
F1-1,0.000224275,2
F1-1,4.01E-05,2
F1-1,0.000171927,2
F1-1,0.000115836,2
F1-1,-4.92E-05,2
F1-1,0.000162866,2
F1-1,0.0001301,2
F1-1,1.22E-05,2
F1-1,9.03E-05,2
F1-1,0.000137497,2
F1-1,3.02E-04,2
F1-1,-8.40E-05,2
F1-1,-3.59E-05,2
F1-1,6.50E-05,2
F1-1,0.000194699,2
F1-1,0.000236259,2
F1-1,0.000175914,2
F1-1,0.000106194,2
F1-1,-6.74E-05,2
F1-1,1.81E-04,2
F1-1,9.05E-06,2
F1-1,-4.51E-05,2
F1-1,-1.03E-05,2
F1-1,0.000222331,2
F1-1,0.000172696,2
F1-1,0.000242391,2
F1-1,0.000267084,2
F1-1,0.000213032,2
F1-1,0.000127252,2
F1-1,2.44E-04,2
F1-1,0.000209021,2
F1-1,0.000577757,2
F1-1,-4.86E-05,2
F1-1,9.58E-05,2
F1-1,1.41E-05,2
F1-1,0.001431171,2
F1-1,5.52E-05,2
F1-1,0.000318234,2
F1-1,4.36E-05,2
F1-1,4.23E-05,2
F1-1,3.00E-04,2
F1-1,3.36E-05,2
F1-1,0.000256871,2
F1-1,2.08E-06,2
F1-1,-0.000112885,2
F1-1,0.000227267,2
F1-1,0.000133274,2
F1-1,1.60E-05,2
F1-1,5.17E-05,2
F1-1,0.000103489,2
F1-1,0.000210134,2
F1-1,0.000110659,2
F1-1,0.0001509,2
F1-1,0.000131041,2
F1-1,4.84E-05,2
F1-1,6.17E-05,2
F1-1,0.000173083,2
F1-1,0.00020729,2
F1-1,9.94E-06,2
F1-1,6.44E-05,2
F1-1,3.38E-04,2
F1-1,3.69E-05,2
F1-1,6.95E-05,2
F1-1,-7.69E-05,2
F1-1,0.000188486,2
F1-1,0.000202108,2
F1-1,0.000134354,2
F1-1,3.60E-05,2
F1-1,2.14E-05,2
F1-1,7.81E-05,2
F1-1,0.000112427,2
F1-1,7.52E-05,2
F1-1,0.000107071,2
F1-1,9.42E-05,2
F1-1,5.47E-05,2
F1-1,0.000188878,2
F1-1,-3.78E-06,2
F1-1,1.93E-04,2
F1-1,0.000110376,2
F1-1,0.000119175,2
F1-1,8.13E-05,2
F1-1,0.000181095,2
F1-1,9.58E-06,2
F1-1,0.000153881,2
F1-1,0.000238064,2
F1-1,8.42E-05,2
F1-1,0.000160256,2
F1-1,1.80E-05,2
F1-1,6.20E-05,2
F1-1,0.000156098,2
F1-1,6.21E-06,2
F1-1,0.00028159,2
F1-1,0.00020941,2
F1-1,0.000218483,2
F1-1,2.44E-04,2
F1-1,0.000147429,2
F1-1,4.34E-05,2
F1-1,9.11E-05,2
F1-1,1.47E-04,2
F1-1,9.73E-05,2
F1-1,0.00018577,2
F1-1,0.000166567,2
F1-1,0.000315973,2
F1-1,0.000156066,2
F1-1,7.67E-05,2
F1-1,0.000100761,2
F1-1,9.36E-07,2
F1-1,-8.20E-05,2
F1-1,0.000292432,2
F1-1,1.86E-05,2
F1-1,0.000480525,2
F1-1,7.05E-06,2
F1-1,0.000251189,2
F1-1,6.10E-05,2
F1-1,9.92E-05,2
F1-1,1.99E-04,2
F1-1,7.42E-05,2
F1-1,-5.44E-05,2
F1-1,3.75E-05,2
F1-1,1.54E-04,2
F1-1,0.000166201,2
F1-1,2.71E-04,2
F1-1,0.000265658,2
F1-1,-2.49E-06,2
F1-1,5.17E-05,2
F1-1,0.000249355,2
F1-1,0.000249867,2
F1-1,0.000285266,2
F1-1,8.96E-05,2
F1-1,9.79E-05,2
F1-1,0.000201362,2
F1-1,7.13E-05,2
F1-1,-3.94E-05,2
F1-1,0.000320822,2
F1-1,5.81E-05,2
F1-1,9.09E-05,2
F1-1,-2.65E-04,2
F1-1,3.59E-05,2
F1-1,1.62E-04,2
F1-1,0.000242894,2
F1-1,-4.01E-05,2
F1-1,1.25E-04,2
F1-1,5.10E-05,2
F1-1,0.000172326,2
F1-1,-4.46E-05,2
F1-1,0.00035286,2
F1-1,0.000304272,2
F1-1,0.000209245,2
F1-1,1.72E-04,2
F1-1,2.48E-04,2
F1-1,0.000309198,2
F1-1,1.78E-05,2
F1-1,0.000468956,2
F1-1,8.86E-05,2
F1-1,0.000254238,2
F1-1,4.31E-05,2
F4-3,0.00011505,2
F4-3,2.25E-04,2
F4-3,0.000280897,2
F4-3,0.000171018,2
F4-3,2.01E-05,2
F4-3,0.000262414,2
F4-3,4.13E-05,2
F4-3,0.000855648,2
F4-3,1.27E-04,2
F4-3,5.34E-04,2
F4-3,0.000295071,2
F4-3,2.54E-04,2
F4-3,0.00014015,2
F4-3,-8.13E-05,2
F4-3,4.88E-04,2
F4-3,-7.08E-05,2
F4-3,0.000641337,2
F4-3,0.000707712,2
F4-3,0.000100247,2
F4-3,0.000614643,2
F4-3,0.000345041,2
F4-3,7.53E-04,2
F4-3,0.000491049,2
F4-3,0.000723097,2
F4-3,0.000482318,2
F4-3,0.000226594,2
F4-3,0.000620026,2
F4-3,-0.000168826,2
F4-3,1.15E-03,2
F4-3,0.000300533,2
F4-3,0.000197634,2
F4-3,-0.00013235,2
F4-3,0.000334326,2
F4-3,0.000441983,2
F4-3,2.67E-04,2
F4-3,0.000792938,2
F4-3,0.000522806,2
F4-3,4.17E-04,2
F4-3,-0.000199392,2
F4-3,2.97E-04,2
F4-3,0.00060526,2
F4-3,6.58E-04,2
F4-3,0.000467258,2
F4-3,0.000335187,2
F4-3,0.000314339,2
F4-3,0.00012319,2
F4-3,5.90E-04,2
F4-3,0.000146404,2
F4-3,0.000340204,2
F4-3,0.000355065,2
F4-3,5.34E-04,2
F4-3,0.000389623,2
F4-3,0.000262065,2
F4-3,0.000567831,2
F4-3,0.000514492,2
F4-3,0.000764307,2
F4-3,0.000496666,2
F4-3,-5.32E-05,2
F4-3,-3.25E-06,2
F4-3,0.000344425,2
F4-3,0.000503641,2
F4-3,5.89E-04,2
F4-3,0.000266636,2
F4-3,0.00041453,2
F4-3,0.000336418,2
F4-3,0.000737927,2
F4-3,0.000815827,2
F4-3,0.000514039,2
F4-3,0.000400323,2
F4-3,0.000832627,2
F4-3,0.000518051,2
F4-3,0.000464645,2
F4-3,-0.000356524,2
F4-3,0.000358654,2
F4-3,5.94E-05,2
F4-3,0.000564812,2
F4-3,0.000446493,2
F4-3,0.000307602,2
F4-3,-5.90E-05,2
F4-3,0.000477991,2
F4-3,0.000553131,2
F4-3,0.000610605,2
F4-3,0.000226437,2
F4-3,1.75E-05,2
F4-3,0.000484547,2
F4-3,0.000241706,2
F4-3,0.000243789,2
F4-3,0.000472608,2
F4-3,0.000266514,2
F4-3,0.000836441,2
F4-3,4.02E-04,2
F4-3,0.000266775,2
F4-3,0.000256109,2
F4-3,0.000175979,2
F4-3,0.000378408,2
F4-3,0.000349945,2
F4-3,0.000270896,2
F4-3,0.000506157,2
F4-3,5.99E-04,2
F4-3,0.00060659,2
F4-3,0.000509432,2
F4-3,0.001155979,2
F4-3,0.000343328,2
F4-3,0.000920032,2
F4-3,0.000371478,2
F4-3,0.00018074,2
F4-3,1.91E-05,2
F4-3,0.00087529,2
F4-3,-7.68E-05,2
F4-3,0.000247137,2
F4-3,-4.85E-05,2
F4-3,0.000439755,2
F4-3,0.000214712,2
F4-3,0.00018185,2
F4-3,0.000164569,2
F4-3,0.000251825,2
F4-3,-0.000408211,2
F4-3,1.90E-04,2
F4-3,0.000607515,2
F4-3,0.000360721,2
F4-3,0.000667559,2
F4-3,-0.000113522,2
F4-3,0.0004063,2
F4-3,0.000353086,2
F4-3,0.000506484,2
F4-3,0.000486796,2
F4-3,0.000559813,2
F4-3,0.000207776,2
F4-3,-0.000289405,2
F4-3,0.000202699,2
F4-3,0.000344067,2
F4-3,0.000591325,2
F4-3,0.000310477,2
F4-3,1.13E-05,2
F4-3,0.000705661,2
F4-3,0.000573458,2
F4-3,0.000517589,2
F4-3,0.000742796,2
F4-3,0.000343732,2
F4-3,0.000279538,2
F4-3,0.000304301,2
F4-3,0.000484959,2
F4-3,0.000350755,2
F4-3,0.000330418,2
F4-3,0.000600829,2
F4-3,0.000333167,2
F4-3,0.000892352,2
F4-3,0.000226669,2
F4-3,0.000490012,2
F4-3,0.000254449,2
F4-3,0.00010441,2
F4-3,0.000578431,2
F4-3,0.000285671,2
F4-3,0.000480101,2
F4-3,-2.53E-06,2
F4-3,0.00024757,2
F4-3,0.000126495,2
F4-3,0.000634494,2
F4-3,0.000911376,2
F4-3,0.000459182,2
F4-3,0.000919714,2
F4-3,0.000240034,2
F4-3,0.000354902,2
F4-3,0.000353487,2
F4-3,2.24E-04,2
F4-3,0.000263708,2
F4-3,0.000291768,2
F4-3,0.000115421,2
F4-3,0.000417318,2
F4-3,-7.47E-06,2
F4-3,0.000849016,2
F4-3,0.000233363,2
F4-3,7.31E-05,2
F4-3,0.000172452,2
F4-3,9.16E-05,2
F4-3,0.000246955,2
F4-3,2.06E-04,2
F4-3,0.000343043,2
F4-3,8.83E-05,2
F4-3,0.000106498,2
F4-3,0.000897361,2
F4-3,0.000315429,2
F4-3,0.000675444,2
F4-3,0.000716176,2
F4-3,8.63E-05,2
F4-3,0.000413659,2
F4-3,0.000580496,2
F4-3,0.000379202,2
F4-3,0.000325469,2
F4-3,0.000280114,2
F4-3,0.000288052,2
F4-3,0.000893762,2
F4-3,0.000156144,2
F4-3,0.000528036,2
F4-3,0.000515012,2
F4-3,1.80E-05,2
F4-3,6.17E-05,2
F4-3,0.000671458,2
F4-3,0.000419965,2
F4-3,0.000280001,2
F4-3,0.00071468,2
F4-3,0.000112325,2
F4-3,0.000257283,2
F4-3,0.000555479,2
F4-3,-7.06E-05,2
F4-3,-3.93E-05,2
F4-3,0.000307588,2
F4-3,0.000259546,2
F4-3,0.000259611,2
F4-3,0.000264802,2
F4-3,0.000160944,2
F4-3,0.000908595,2
F4-3,0.000566758,2
F4-3,0.000451871,2
F4-3,0.000555273,2
F4-3,1.99E-05,2
F4-3,0.000549249,2
F4-3,0.000359481,2
F4-3,0.000552671,2
F4-3,3.80E-05,2
F4-3,0.000496747,2
F4-3,0.000339248,2
F4-3,-6.27E-05,2
F4-3,0.000151194,2
F4-3,8.61E-05,2
F4-3,4.75E-04,2
F4-3,0.000460446,2
F4-3,4.53E-05,2
F4-3,0.000356813,2
F4-3,0.000652199,2
F4-3,0.000200176,2
F4-3,0.000442602,2
F4-3,7.28E-05,2
F4-3,6.68E-05,2
F4-3,0.000910561,2
F4-3,0.000329649,2
F4-3,0.000186401,2
F4-3,0.000253009,2
F4-3,0.000756363,2
F4-3,0.000843368,2
F4-3,0.000832936,2
F4-3,0.000668103,2
F4-3,0.000293292,2
F4-3,-0.000173195,2
F4-3,0.000462924,2
F4-3,0.000430559,2
F4-3,0.000416134,2
F4-3,0.000539311,2
F4-3,0.000709185,2
F4-3,5.68E-05,2
F4-3,7.81E-05,2
F4-3,0.000177104,2
F4-3,0.000232919,2
F4-3,0.00062783,2
F4-3,0.000315269,2
F4-3,0.000368603,2
F4-3,0.000289488,2
F4-3,0.000137612,2
F4-3,0.000269639,2
F4-3,0.000378528,2
F4-3,0.00010488,2
F4-3,3.01E-04,2
F4-3,-0.000162615,2
F4-3,0.000264467,2
F4-3,0.000286347,2
F4-3,0.000238961,2
F4-3,0.00049691,2
F4-3,0.000346729,2
F4-3,0.000335908,2
F4-3,0.000324789,2
F4-3,0.000715073,2
F4-3,0.000338755,2
F4-3,9.23E-05,2
F4-3,-9.39E-05,2
F4-3,0.000301971,2
F4-3,0.000299969,2
F4-3,0.000801455,2
F4-3,0.000661333,2
F4-3,-0.00017756,2
F4-3,0.00050119,2
F4-3,0.000327659,2
F4-3,0.000727354,2
F4-3,0.000263625,2
F4-3,0.000274182,2
F4-3,0.000234657,2
F4-3,0.000198778,2
F4-3,0.000169214,2
F4-3,0.000370727,2
F4-3,0.000187759,2
F4-3,9.51E-05,2
F4-3,0.00049409,2
F4-3,0.000305907,2
