,positive-1010,positive-1116,positive-1119,positive-1120,positive-1134,positive-1145,positive-1154,positive-1186,positive-1229,positive-1246,positive-1315,positive-1382,positive-1388,positive-1484,positive-1492,positive-1505,positive-1522,positive-1589,positive-1620,positive-1731,positive-1800,positive-1805,positive-1867,positive-21,positive-220,positive-23,positive-244,positive-246,positive-247,positive-251,positive-263,positive-2760,positive-303,positive-306,positive-309,positive-31,positive-342,positive-347,positive-362,positive-37,positive-373,positive-374,positive-378,positive-383,positive-385,positive-396,positive-4023,positive-429,positive-431,positive-439,positive-441,positive-444,positive-4497,positive-4510,positive-4546,positive-4579,positive-4598,positive-4599,positive-4659,positive-468,positive-4861,positive-5083,positive-523,positive-5311,positive-5328,positive-547,positive-552,positive-555,positive-5809,positive-585,positive-5891,positive-6012,positive-637,positive-638,positive-639,positive-640,positive-641,positive-645,positive-648,positive-667,positive-673,positive-675,positive-687,positive-720,positive-756,positive-757,positive-7677,positive-7891,positive-797,positive-8,positive-81,positive-858,positive-981,negative-1008,negative-1068,negative-1090,negative-1140,negative-1288,negative-1327,negative-1730,negative-1791,negative-1793,negative-1824,negative-1829,negative-1834,negative-1863,negative-1950,negative-20,negative-2099,negative-231,negative-245,negative-252,negative-260,negative-268,negative-2978,negative-324,negative-330,negative-336,negative-341,negative-365,negative-3683,negative-369,negative-395,negative-4105,negative-417,negative-450,negative-466,negative-480,negative-483,negative-488,negative-532,negative-533,negative-539,negative-549,negative-560,negative-58,negative-59,negative-6,negative-647,negative-649,negative-651,negative-658,negative-667,negative-669,negative-711,negative-712,negative-721,negative-782,negative-796,negative-8,negative-802,negative-807,negative-822,negative-833,negative-853,negative-917,negative-920,negative-933,negative-971,negative-972,negative-974,negative-977
SpentMed-Sulfitobacter-N5S_2,0.4439143138541416,0.003873597,0.005386206,0.004260845,0.00534769,0.001676968,0.005070411,0.073548719,0.29174616817497867,0.6107232101462514,0.061077789696181495,0.002102614,0.017239599223487535,0.002700688,0.000515992,0,0,0.2901071685945291,0.2693773751708331,0.5143191773533863,0.707645688,0.23572026129540327,0.3283374937360581,-0.001026177,0.5695115782292202,0.14511797894885098,0.616915079,0.10910230837661507,0.9263694820725625,0.4776941604602726,0.16035732586048232,0.28782073719882745,0.14851283302018828,0.4381217336298475,0.21653737433275327,-0.002281599,1,0.043303273268372036,0.31231557727088444,0.022090664283745613,0.1892046698978365,0.314107916,0.9325119005082849,0.33572893377990415,0.36127192367268407,0.095672803,0,0.1206708869912562,0.06294516,0.4552619012155446,0.23891380710248386,0.2281887549444162,0.071444901,0.019188851,0.11512932754196459,0.10589092262794697,0.025111448062490816,0.021412149886265115,0.15492563114529043,0.085914558,0.047550832,0.34549781816183867,0.15117362416624475,0.6411528043573572,0.6928428550420992,0.4819422573675689,0.6835749374594896,0.6119236342189068,0.28816954969208064,0.5264756451257362,-0.103205496,0.009678708,0.1764825345247766,0.035577258,0.1274391264618583,0.10742534884869079,0.099618215,0.8063781022294283,0.077540543,0.12654377424383456,0.22196688779486182,0.4348256026485376,0.23357441698314807,0.6264735034594542,0.21752466877275572,0.27707638254922107,0.19779079778862557,0.001477273,0.8447001011416884,0.002796373,0.043541795,0.3178038514379424,0.9034294667951637,0.2662119979417149,0.14822228293694292,-0.012007813,0.43058961192600576,0.4753109466328976,-0.012277183,0.41320625692842106,0,0.00251934,0.003279762,0.002953932,0,0.002208929,0.004087784,0.000760703,0.3442459741276576,0.002805064,0.2890974911890678,0.38077557228915665,0.052825441851212476,0.22930211439392875,0.2990239533419662,0.2481503028020755,0.37650177281177916,0.5091350541440638,0.083321015,0.2807530480231912,0.23189851790746963,0.30900378794345373,0.018777214,0.018268786280498703,0.5279820706655873,0.20877375989816457,0.5126242027937504,0.074374363,-0.00018149,0.32875075659798914,0.074152153,0.087878269,0.003716825,0.3451988534749222,0.079622209,0.043122324,0.015829317,0.37767715482291253,0.19261828418493446,0.002143115,0.3657539446946273,0.15147971629566995,0.3782712340024264,0.000278969,0.312210761,0.46013362996774876,0.8697157268392106,-0.014694202,0.088589095,0.053583662,0.39549981105919646,0.077449731,0.7553759673993286,0.018948478454494166,0.1964289470644953,0.020233654,0.001053792,0.20800799834721836,-9.94E-05,0.000405264,0.002529245,0.10080909403883444
SpentMed-Roseobacter-N2S_2,0.8507237705093156,0.005995178,0.011323263065705934,0.00746612,0.007513804,0.003093417,0.010901435194691824,0.31498065750128185,0.5598078594715622,0.5596368058648654,0.7855745194531759,0.8250909389273914,0.6816173379008069,0.068383238,0.002335907,0.008393573,0,0.3916225950929026,0.39287844791688425,0.5458698294634771,0.03554435,0.544309336,0.19442378277404976,-5.31E-05,0.4906675449378686,0.1636095034695645,0.4649409490488355,0.6302793262356321,0.5405577737216896,0.6027400268189289,0.23400232847898902,0.6426166076697696,0.20543836957964054,0.8028746319990883,0.6175498130966082,0.001330551,0.3338164837622762,0.7938053635007124,0.4140252199798581,0.030851448678516708,0.6120000624128779,0.5888539163400484,0.5832848914428294,0.5571000937359065,0.40378048666101396,0.8196514294396116,0.009436341,0.17902227584255215,0.7938348950252501,0.4778165403597511,0.374701925,0.4347890542306522,0.7615499282898343,0.8442603237623042,0.7862535786333271,0.7112244745098081,0.7580991941504955,0.6940736632350395,0.18886965890119686,0.21664817331090824,0.20138422638977624,0.5994584742039535,0.6145134054273337,0.740832581,0.5416806410436973,0.5977700127767234,0.012362548136439928,0.5609947665569218,0.3017052869783041,0.24166115485210923,-0.012302694,0.049603511,0.2445166531275386,0.26403906522497383,0.21133921045591034,0.25970940234261547,0.1517777522451605,0.9110523067011924,0.15933213412312416,0.3762941832405051,0.5127315641364129,0.42358332585391817,0.6515319245001376,0.6447123489117981,0.5324168162342754,0.6274669335348633,0.5856525814503475,0.012223244016833335,0.8595844768764936,0.020288980192597606,0.030114382915301826,0.4501862504554873,0.017186570484275618,0.5658343895744473,1,0.7530005781748337,1,0.6284655264254961,0.2127681447528709,0.6179700783693535,0,0.012573436444454515,0.006928342,0.006166321,0,0.003529326,0.007991862,0.002483037,0.5686464791273607,0.009707566,0.6662226025704769,0.7289156626506024,0.13471816612740234,0.5745151237687586,0.7695266467504825,0.6611151541971104,0.7445940250685823,1,0.1050659790663464,0.840613006,0.9654455820524817,0.6130171242246736,0.019869112202560584,0.17518985352785935,0.6911251044905595,0.42694528536587584,0.749706417,0.3897603729230554,0.00157902,0.7912673694215799,0.15341253661520987,0.11855373723922455,0.16106100545164262,0.8457618095637389,0.1004099287422325,0.034561782,0.027189720689607524,0.6137867364846322,0.6624866909838261,0.5365316207840155,0.6608155524702837,0.5620235839113125,0.7568529598242716,1,0.8412338063241386,0.5423859742104656,0.5893623745992045,0.20240931956579294,0.4198488479750949,0.068766609,0.7138213603937931,0.098752253,0.8698409620885275,0.006888194,0.517144938,0.13086172394691273,0.00404971,0.7421325830234303,0.001192776,0.003150615,0.007084061,0.24302762805821515
SpentMed-Roseobacter-N2S_3,0.42015035324865607,0.006456736,0.010157536967856177,0.007000541,0.006143906,0.0063044,0.009221979,0.091463637,0.33092822373903874,0.5628321898003156,0.34542346704595606,0.0642383,0.073311855,0.045032869516729204,0.000754772,0.00338925,0,0.5781416061567535,0.22722669350542185,0.4728604703893108,0.022666122366726552,0.4194775839424334,0.098213982,-0.000537466,0.4701680962821172,0.091307654,0.5913178464648858,0.3097653909341103,0.922129281,0.5389234624427777,0.19795384900018775,0.4392621362840295,0.18378951469781754,0.4796837060421718,0.38095452348677966,-0.002281599,0.9001159421351107,0.359526965,0.3445405559520266,0.020181208,0.3250813050111353,0.3136532448935807,0.8593538307449218,0.5058895067984365,0.28233545503916435,0.11924951609263214,0.003409865,0.14973885159733674,0.36917948089225056,0.11334851029016998,0.23260821712166757,0.22534580514543542,0.15786462586756456,0.074239074,0.11646489280300233,0.1359158814643176,0.083136495,0.08118445,0.13295244903991976,0.069353913,0.085572213,0.338488079,0.18119652717844595,0.7148561129569345,0.7719533952960185,0.5305997460605132,0.006387196,0.564180297,0.3016471069881287,0.6214062523892709,0.036478861,0.018083263,0.2110073111291633,0.056505058,0.16099916005947912,0.13467629992991795,0.12822244083117898,0.7442370360725598,0.11010775806087672,0.27037932343457466,0.29897941959438457,0.3441533616110629,0.26891081825472674,0.6037458106790423,0.2934598066361934,0.3398734252043357,0.3313175223603721,0.003554919,0.3179479119475556,0.005048337,0.043617318276985756,0.3695068472926423,0.014933135267852338,0.2614441611462976,0.3182971029315297,0.6526164076929012,0.047608632,0.2860712234365763,0.002131546,0.3214009872306897,0,0.006183054,0.006050162,0.004083247,0,0.000506442,0.003065244,-0.000283098,0.23715924192542595,0.004823981,0.297767034,0.32639231927710843,0.038976253,0.2843715139614611,0.2913691435465751,0.2162392429685273,0.3764196603448048,0.38044468399850373,0.099178703,0.27540097298638605,0.23313243230075203,0.33128150400179546,0.021337036994651552,0.063205957,0.3720340483518415,0.2291857124749697,0.5150685013113327,0.18638009212509055,4.950404280449203e-05,0.31153486373864686,0.095275229,0.10132159239428454,0.021811403896114537,0.3263563718964285,0.099261661,0.039016915,0.017139689388521426,0.3090881358974632,0.22133139254611775,0.6342939959103321,0.27240648526471883,0.19904182059040978,0.30352016394628306,0.3578001640318762,0.3102567376993712,0.7634179274263727,1,0.003177125,0.07553063,0.051446521871948724,0.35525310242214436,0.083263765,0.782145213,0.002999701,0.21398107944841324,0.033058277,0.005445639,0.3179988891884782,0.000284776,0.001212404,0.002776204,0.021091177
SpentMed-Roseobacter-N2S_4,0.7016293089319935,0.003640027,0.005887839,0.003427847,0.005188699,0.002371679,0.013327443423060036,0.17039439035583587,0.5009810749729151,0.668732255,0.9234824978517111,0.5310930192964802,0.49922461758633346,0.05991226,0.001083629,0.007258068,0,0.3297583259557954,0.4369962419720569,0.5204414343605285,0.046051266,0.6213790560535042,0.260491886,0.000833361,0.47962938027707935,0.15383216827562782,0.5848387687450054,0.5456068217007578,0.4408823640252012,0.6154765343198177,0.24854284803969812,0.7628573079909361,0.20185531128666837,0.7838195395633314,0.575870421,-0.002281599,0.2878915669227656,0.7755192412488722,0.2157946591767933,0.036539869,0.6444032286986826,0.644977179,0.468909263,0.786418101,0.3963860531609902,0.6384472777643562,0.009700451,0.18695650088109309,0.7652007535239344,0.3465097093620515,0.3667868009846284,0.3833379927860668,0.7235101822099402,0.5880458741859038,0.7586536555976509,0.6351715802929339,0.6143773334635865,0.5588159956946398,0.1959921647136488,0.25747482300724756,0.1294965113260658,0.5456069596927814,0.5392964256611334,0.7628671886388855,0.580073347,0.6424358626464475,0.018741589385764215,0.6697537953897327,0.46880396066365365,0.14873697247724796,0.10561303530393111,0.13882981307821832,0.2516246953696182,0.25706313219393095,0.19695633891407285,0.2651327766844278,0.15778024420489503,0.6580106044611932,0.1606517426976571,0.7635009955420305,0.8060445606575027,0.47072783757874237,0.6102513584695767,0.5563452177254816,0.5297406517058789,0.7280780191860562,0.83141488,0.016246614682876234,0.76477555,0.026783211768583996,0.034711554610309836,0.6065680183358906,0.017756101035102088,0.5422029299022155,0.8493021937109526,0.7895707336019265,0.5589841544286759,0.5831464626721575,0.20078955264804152,0.6048664814055116,0,0.009083857,0.004355008,0.005607832,0,0.002630514,0.005635908,0.001920902,0.5514306080994182,0.008571165,0.6055358030378364,0.5777534337349398,0.17796662026834453,0.7924818893758936,0.674033686,0.5059248977079366,0.7713039303524225,0.6087339646729985,0.1175209806041045,0.7385350282414583,0.3147964804060998,0.5755963783695563,0.013666624450645967,0.11630501541307091,0.7388671775874848,0.35913625774891145,0.7822963416769901,0.48769464298415255,0.000268991,0.8464407369493314,0.15774203654780952,0.12922916752495991,0.16510682553495779,0.692564321,0.11717472162547259,0.038997686564784105,0.030803755,0.6457969536700501,0.5909484128704965,0.5221837628931991,0.6790018873806134,0.5673028927378189,0.8025338976054399,0.9411643792489424,0.6399967927928185,0.4781752088125828,0.7263083553217949,0.2057188244638602,0.3038737342750343,0.0277103,0.6648753993258032,0.11048688105213579,0.6350071472099308,0.011207815457000572,0.5578443739228709,0.057802226201734766,0.008542105,0.5719058591019928,0.000653171,0.003126045,0.005685194,0.13739290363240078
SpentMed-Roseobacter-N2S_5,0.9297791281672304,0.008870832,0.012986602567510571,0.004426603,0.011182942329328583,0.008769062,0.00500364,0.30016678509825523,0.6064798616616601,0.9915854307980547,1,0.10209960300468893,0.13073289372756813,0.076927066,0.000821163,0.008710055,0,0.35100199179146885,0.45361024337850436,0.6697170091020156,0.039337495,0.5587517378060748,0.1915994330533433,0.000446867,0.5710884588950472,0.17493527688502986,0.7359803571893989,0.6512302123371164,0.4869544561230331,0.7219359508148222,0.44245797553456195,0.9785464328209286,0.37837177185719645,0.8317512955902027,0.45443706669716255,-0.002281599,0.3188533159459933,0.979825297,0.2096902733021381,0.043936265,1,0.7715736099939089,0.42003648751795997,0.6403664951371251,0.5033566522186006,0.34433369639715977,0.009892216,0.360757976,0.8585838982442878,0.1566681665160034,0.38363001893458637,0.639113458,0.35533726841487345,0.12370487024689691,0.3302160131719105,0.4004810061536367,0.16439785576593488,0.13899909117477263,0.20876027260054292,0.21136676053470776,0.19490645579312837,0.7578488273003627,0.7795601761804078,0.8129754763068169,0.5230352686381499,0.7021190249857976,0.016815752391108333,0.9916113790479744,0.5627261117951493,0.19740339553178812,0.011362217146546394,0.13327979821146077,0.44049553208773357,0.44715730728985004,0.3719479426730958,0.4657976273314844,0.3459989601345535,0.6804533949311853,0.35017682913280673,0.5944101066542873,0.7262320123248586,0.5757351046162928,0.5592617182809501,0.7276522639998799,0.6502754934709309,0.7093948050281909,1,0.013311388,0.8286883321747808,0.020644479,0.040588044,0.457607541,0.016799918439439017,0.5160037586731302,0.8002477372700365,0.6564483078466327,0.3822848223920164,0.6589430034260606,0.3245072338797841,0.7266585923121947,0,0.00875885,0.008027334,0.008004021,0,0.002578417,0.007542937,0.002349159,0.5451164768521956,0.010971569721514036,0.5751924032715161,0.5593134337349398,0.1206594695987662,0.6173134905944458,0.7298884026095221,0.4805877129750103,0.586465485,0.71507298,0.19949036834908826,0.6603708896608382,0.892994815,0.5626475978170036,0.029185891,0.13724137266913025,0.751359894,0.5570368158271026,0.7269315376494729,0.3864232251610827,0.000812604,0.8113599137277612,0.2758214073277948,0.21875864505350662,0.31054314144498923,0.6566876729109214,0.19139476673594677,0.03444081,0.022247808793202154,0.5551957341566819,0.49676209104934715,0.4990954655287511,0.6624438342915253,0.5419377634343192,0.7877609551999397,0.9579745566063874,0.6592118751235052,0.43657290127118004,0.6554394818495611,0.320227694,0.2344834462380408,0.066623361,0.671126467,0.1742202967709451,0.6429128723642838,0.006618505,0.5793149926886785,0.10725944829073554,0.002616084,0.6469315365024739,0.001014844,0.002582921,0.00526387,0.068458583
SpentMed-Roseobacter-N2S_1,0.9675298099610137,0.007056237,0.010677373,0.005644218,0.010920297877137648,0.008332536,0.004172754,0.089686389,0.8226612709560812,0.5031539373237275,0.9700662073317295,0.511678044,0.4393111833684055,0.056055624,0.005804201,0.006781576,0.007497391,0.5484832312713737,0.6718178815551918,0.46803447865819403,0.036326686,0.5198404158287685,0.19159152570827875,0.000943208,0.8281200074248535,0.19526309093882876,0.7459098186332455,0.7267785120091245,0.3220705020883116,0.5830138542096778,0.039078809,0.9923784735333202,0.031420335,0.7229793981614452,0.068215078,0.002085207,0.3740841093376908,0.879388063,0.1286730704721873,0.033169744,0.6877507247064151,0.8215263164873021,0.6326893332525039,0.13829894309913543,0.7914977844300457,0.7513851068777673,0.00876173,0.024967034236545248,0.9166469469824243,0.34831643508436516,0.9057088606947592,0.3255942653949275,0.7528270205277067,0.5621358514196354,0.7084265858437228,0.7352420470948015,0.5720772874167603,0.48013045061628334,0.20438683948750141,0.20961257425005544,0.081853759,0.2071604955577851,0.4573069036630101,0.6829115063414107,0.46052109,0.5603557166397451,0.016103772,0.5046860758677819,0.3555384501588632,0.11921841260826488,-0.021260216,0.098588281,0.045491470349309504,0.049529125,0.033160219,0.046162654673297346,0.016997068,0.4616201675971368,0.016736508861813146,0.14469077692399618,0.3501871551579099,0.8342641054498637,0.5660015453819012,0.7072333173329517,0.4581553615811928,0.5891515683967912,0.6989477413341915,0.015030591821027102,0.7469200965949878,0.020253089,0.029961215010167908,0.2804718126751957,0.011829724458213422,0.5918001887339543,0.7498463571648618,1,0.4471937967129996,0.4798949028859113,0.037387157,0.6007284654920056,0.004305989,0.009965307,0.007496879,0.011148608,0,0.002402333,0.006142348,0.002206401,0.35844722728658646,0.013971074414618576,0.46682311839180085,1,0.1551703472789037,0.49972001761899537,0.7657662452318581,0.4710862687001629,0.45918998839455194,0.6758582200807242,0.016736820566912523,0.6002251853008633,0.2753688978202672,0.610254807,0.020024966491930352,0.1230809230486892,0.6107912780841366,0.6202297032507293,0.8514107356511639,0.6176503491761774,0.001304304,0.6805854325748307,0.033968722,0.025096763,0.033609104,0.535932822,0.019830968631028234,0.035026767,0.020789044474895355,0.555264073,0.23069728503559472,0.482633669,0.8968812665143913,0.4994570374958343,0.7755340003073347,0.9243542018914973,0.5166226708932302,0.4446933493702557,0.7250636542690982,0.036272174,0.14204080940891373,0.068554222,0.5588510530853125,0.016855821396837934,0.48943515646262353,0.009177438,0.5142545741884329,0.052709545,0.011450662069103784,0.6655676864173707,0.004099721,0.004484382,0.006749966,0.073702406
SpentMed-Thallassospira-13M1_3,0.4070801320588705,0.00264603,0.004102999,0.003160017,0.003659101,0.002304966,0.002851486,0.21769620858174243,0.3918488873781573,0.5424747058720675,0.45558250366162384,0.11097369086775061,0.1185221400698953,0.005594374,0.000929406,0,0,0.6347420695023297,0.2167775926003772,0.43539017620234993,0.021954632,0.3456019448492616,0.07936909,-0.001654632,0.4449380056288847,0.067938987,0.4588645850192445,0.29570391261137585,0.8254797178961282,0.4445143222712786,0.6965277588352679,0.4006634930607228,0.7173612695024773,0.40372036832093544,0.603047965,0.000931983,0.8556630335014384,0.449577336,0.3918355085035757,0.018610464589408977,0.1181834240374609,0.28064996017996935,0.785589641,0.4599884150907411,0.24036462108534856,0.26539060786304686,0.002157931,0.7123209885135456,0.4268718709501033,0.15898512532784834,0.22010319133496106,0.31324856466635725,0.2850227903066607,0.122695666,0.23631578748381088,0.21925953597835088,0.13658088789774428,0.13246782349798428,0.2748540023459459,0.47501754998162515,0.11470613299811934,0.296796356,0.4885911174519394,0.6196032227023198,0.6604151407438982,0.4330716358664054,0.002869787,0.5438855898272252,0.27039447314346043,1,-0.047833954,0.014990349271248473,0.7034930950446792,0.3617021276595745,0.623648195,0.5010495605532646,0.6773238604717149,0.748518974,0.6231401726739403,0.3362091863769124,0.3582383818585382,0.32318126494809934,0.2301760394541249,0.5644699047049763,0.24074930451845658,0.2591472515608467,0.2641655316456429,0.002482727,0.42986156209159754,0.003803417,0.035434054672616636,-0.051709621,0.010467368875340537,0.2507070348733469,0.023935072559839305,-0.017926175,0.038673841,0.6275754766637524,0.31809922962759923,0.3020199492792667,0,0.001679743,0.002328765,0.000281761,0,-7.97E-05,0.026582192066359367,0.001011721,0.24063524003506861,0.007278598,0.2587540914227475,0.32827391566265063,0.3668561295590639,0.22097535999162604,0.2753781266466359,0.25022682761260295,0.44845107517376254,0.48448605382235416,0.544952593,0.30341226317450964,0.2088331158342263,0.2742223030307602,0.9009485202328017,0.053073892595983385,0.4017300737671829,0.22769206668803213,0.4777729762110148,0.3508688079519906,0.00664467,0.3139264009849793,0.5469424568011327,0.5392304598155313,0.29948224042786664,0.3030144832979637,0.5608648233244521,0.033704874834480064,0.011480330436045507,0.3434151438010158,0.2938680259491046,0.001372681,0.26347144708348025,0.15797312742857736,0.33252410280000655,0.000399579,0.2690519135179073,-0.009328246,0.10483301484734099,0.31427058512046596,0.13711885621063796,0.018314297600851025,0.3374891974013764,0.533096583,0.7236144230246621,0.004476914,0.14201524940131693,0.011905040828005522,0.36755507358398326,0.20925856693450817,0.000416331,0.000526508,0.003422594,0.063914496
SpentMed-Thallassospira-13M1_5,0.6571413890171991,0.001916514,0.002393165,0.001604539,0.002794694,-0.000660323,0.003767296,0.22247642589069988,0.5074313353442422,0.6524916715028092,0.790946549,0.4589852365949955,0.454051366,0.006604662,0.001113565,0.002715386,0,0.38734075113166766,0.45125521171754596,0.4806095898165627,0.038948592017012666,0.3072958629665723,0.2002154882169411,0.000444806,0.6641244181788422,0.1634697300586035,0.502503701,0.5038817662173984,0.3892367087639304,0.5936900306901263,0.340124313,0.7741189492795355,0.29318224448185415,0.7287763191395403,0.6923246169343237,-0.002281599,0.2389119856724026,0.8335397222577683,0.2900543751582771,0.041250277636557614,0.27450639757385425,0.6662111117676333,0.5363968300688916,0.49237171770135757,0.4783212062331908,0.5620459691656353,0.007371311,0.2751732726392676,0.762770325,0.3518849551757319,0.3959266551719717,0.42119530651425285,0.6119721329386717,0.5296074921596399,0.5441221240707202,0.5040612185944126,0.5825170457214898,0.4760346402478159,0.7294699046223101,0.7792572661432207,0.12233654396900873,0.5322116164898889,0.5245301927747191,0.745549163,0.524093506,0.5672348834998852,0.017248307915585355,0.6535632929656069,0.4038264584137369,0.1438572387877076,0.1265697211578849,0.021233252628690698,0.340982941,0.3477502615974887,0.278459278,0.36817688917886227,0.24406577878130956,0.6493169683920859,0.25193663172998526,0.3555249099287907,0.5663936553488159,0.5330126916473422,0.7458650935598664,0.6168860651617587,0.4011286638255763,0.6606826098147464,0.6979073153395038,0.013551377114759565,0.7774615568669214,0.010987456240083333,0.038888581,0.20844877475114343,0.020737654,0.49416068398388385,0.057716283533716044,0.00092019,0.3894016426399972,0.5242931445777385,0.2846154725711575,0.5123115317771386,0.002766993,0.006818148,0.001629323,0.000958973,0,0.001820824,0.068617245,0.002400787,0.5569146783387339,0.010255397,0.5231751465292528,0.5554935542168675,0.7665316249025935,0.5315583782338429,0.6390592585523845,0.5217606381660156,0.5666836486943286,0.6327759874276342,0.15956178214516128,0.7451384715721574,0.4069702923277419,0.4999136904013768,0.7077806182372469,0.077776285,0.5678779809941745,0.37306109372257634,0.7757354937064029,0.6856275881402086,0.016316604429919838,0.7827252722467763,0.22803628668429668,0.1728636950034326,0.25910630186278516,0.648181806,0.1504732347725484,0.042150727,0.030367119031037847,0.6770177135549824,0.6008949770624334,0.000689928,0.7203512699912892,0.40984443762166933,0.8748191409994428,0.00117479,0.6288626036953886,0.006970968,0.082763193,0.27654222928249933,0.24181499261737566,0.026504273,0.6128208770169957,0.14813997107036517,0.6561960856011164,0.013554443499605393,0.43549340016459426,0.055327603400536766,0.7286879055496629,0.46274888518560714,0.00284444,0.003753305,0.006322552,0.18412302749531145
SpentMed-Thallassospira-13M1_2,0.4616923908763234,0.003000172,0.004274484,0.003518438,0.002949945,0.00113328,0.00144548,0.085473097,0.3181130569968138,0.4907025272661376,0.41076515980730866,0.089054702,0.10973826951585078,0.005835798,0.000928348,0.00203459,0,0.5275177622369487,0.1226454680987046,0.4254538983076141,0.020398153757660905,0.2764471656776294,0.071139591,-0.000857922,0.4338998409680955,0.063972316,0.5530056331163389,0.30870637511036314,0.9761272868221644,0.4990020540693054,0.21846864307786346,0.4042321506632745,0.20270033043117333,0.4550704999639037,0.5643654834916236,-0.002281599,0.926051353,0.38895940012803687,0.24123528008031414,0.022324940626684903,0.13528389580400108,0.29654790916587104,0.8071002275435324,0.4319193146831601,0.22595621595680074,0.18831056567199986,0.002590576,0.1795449722216533,0.4089590362374628,0.15681425212231456,0.2421018712976703,0.22742270701492595,0.1894169384589839,0.1033935218637748,0.19245651164391533,0.17277800152422498,0.12093735247941054,0.11528691123440724,0.29035530162008094,0.45163767378484126,0.071531797,0.3592837712995546,0.34278614,0.6251132396572522,0.6653457912729774,0.49622351395444503,0.003906578,0.4922730625827745,0.2571829284323709,0.5716784256756485,-0.061329199,0.005112187,0.23740861088545898,0.066968957,0.1753820316013166,0.15176838957060004,0.15631942864706747,0.6796714591979589,0.13340158951801256,0.3085635057549389,0.32281429836846276,0.3014011664374999,0.18711726112327914,0.6725633662649084,0.24410302872486367,0.20759736776986412,0.25558745201746474,0.002369569,0.4289347876543924,0.004944809,0.048568553,-0.084025832,0.013826931801830967,0.2740920753364808,0.030309493,-0.009695367,0.11485030284172312,0.2943334887304669,0.009637567,0.24301145184094308,0,0.001925487,0.002236054,0.00071853,0,4.963994818159548e-05,0.030115493807544604,0.001086555,0.1972896094647689,0.008631337,0.31077134816501084,0.325166265,0.4287916488909225,0.2770160575234864,0.30445803879167793,0.23930545583384147,0.561386949,0.5335165279526711,0.11174014931257606,0.35889357432625996,0.31891167672086274,0.29346193679972515,1,0.033121999828867085,0.3815853174210259,0.4360879160718775,0.5098433362180143,0.31932067545068893,0.006333471,0.30342081730077625,0.11035501792425849,0.12002975966469569,0.033002232,0.30193322861339333,0.11387533853249932,0.045332171579249174,0.012963613425951738,0.3516051095260426,0.33915702138578413,0.001697132,0.2806389816050373,0.15088349514354343,0.36272795850039513,0.000550474,0.28105033168284205,-0.005674116,0.1141281071453136,0.007810432,0.10678496222808478,0.0146876,0.34113545454799005,0.1078609631137976,0.7460096573501054,0.003724112,0.16184145207428055,0.022928923,0.34724548913130404,0.29333774429011655,0.00021393,0.00052156,0.002631423,0.072998279
SpentMed-Thallassospira-13M1_1,0.26442166032610304,0.01482838,0.025609839,0.016348328057532516,0.021232288198391708,0.013433936723202993,0.022756951641226087,0.033956802,0.1184552661117363,0.36184222026837115,0.203198134,0.13231814567608863,0.067113199,0.003421525,0.004347417,0.001952753,0,0.3150418098485106,0.11814698716442679,0.35488538453975416,0.01330789,0.22039858129862086,0.097023831,-0.000846502,0.4165541536439981,0.030712691683166156,0.612838449,0.4063502425705611,0.7719347803756604,0.25483490846395923,0.031344783246892556,0.2064084226932294,0.033147629,0.24684855216862656,0.5634912100573566,-0.002281599,0.9371500373606257,0.2340551284347938,0.2370612089579229,0.003359748,0.092666518,0.2283521221977548,0.9506844163304667,0.18272166854057192,0.13773888701080383,0.5895905200898626,0.035134018,0.019746822602406473,0.22711671179886708,0.16625406329846348,0.22401284799797735,0.046413017,0.12096556004573061,0.11574266580261947,0.11455070396985856,0.10333936884912047,0.077664134,0.067971665,0.10392262200733027,0.342327045,0,0.022551927393790933,0.21628329904121277,0.21566883303507667,0.15181651685428746,0.2550500714581213,0.007055584,0.363810126,0.098218826,0.33024170344305037,-0.103205496,0.009798678,0.046506905,-0.050973666,0.023661961939891913,0.003472509,0.013466053335495146,0.039956689,0.007495182,0.00262814,0.020503100121899633,0.21280107546844057,0.019575340079367575,0.35883898934753744,0.009225062,0.006437735,0.2708307751037457,0,0.075414292,0.00346875,0.005752876,-0.106195616,0.006916443,0.33481754853067525,0.010702035533518929,-0.017429404,-0.037149644,0.1449893745329284,-0.075105803,0.16982199997208033,0.007349644,0.015164778654156962,0.013826572570402113,0.010562624515295344,0,0.000569513,0.008179943,-0.000283098,0.003411367,0.003692997,0.20995462218256059,0.36379635542168676,0.4127785719102009,0.14204724295228402,0.069753502,0.033916793,0.1948864641076882,0.2229101619478124,0.021403597072532896,0.098092384,0.12458269749352167,0.34088628981636176,0.731243094,0.006079682,0.24610875162764698,0.15117384665442474,0.035640014,0.035748047,0.0016024,0.14316357687270717,0.009690323,0.02236578,-0.040734758,0.16475428057263913,0.020672730089128143,0.006231008,0.000877335,-0.018084994,0.056884463581626986,0,0.11892428929412023,0.0258765,0.11393323116956805,4.831799017484209e-05,0.1430595419784699,-0.021064781,0.045207156,-0.075589092,0.018973202053976214,0.0031941,0.10549016051663393,0.016390891,0.303958764,-0.000138325,0.032225381810268655,0.012362014,0.051465612,0.2003610241807693,0.002706342,0.002157428,0.000657215,0.012597957340041474
